manager_true_ultimate_parent_country_of_headquarters,financial_flow_link_strength,amount_usd_m_alpha_var,amount_usd_m,rank,pct
Australia,Low,1755.485931562033,2609.6679110136056,10,0.02835265548571453
Australia,Medium,822.4339421732641,2609.6679110136056,10,0.02835265548571453
Australia,High,31.74803727830849,2609.6679110136056,10,0.02835265548571453
Austria,Low,284.4644686892619,333.86751481629284,21,0.003627293183745129
Austria,Medium,39.15929308546749,333.86751481629284,21,0.003627293183745129
Austria,High,10.243753041563487,333.86751481629284,21,0.003627293183745129
Bahrain,Low,281.1013705233746,291.82484108890225,23,0.0031705218685673213
Bahrain,High,10.723470565527647,291.82484108890225,23,0.0031705218685673213
Bangladesh,Low,0.5880256577663554,0.5880256577663554,53,6.388586387198455e-6
Barbados,Low,9.025365966949131,9.025365966949131,45,9.805580656966103e-5
Belgium,Low,165.13662604929465,256.31479263181376,25,0.0027847240565408047
Belgium,Medium,74.72074719592352,256.31479263181376,25,0.0027847240565408047
Belgium,High,16.457419386595603,256.31479263181376,25,0.0027847240565408047
Brazil,Low,202.56351408173077,1136.2401034238449,15,0.012344645104256317
Brazil,Medium,375.28854498145364,1136.2401034238449,15,0.012344645104256317
Brazil,High,558.3880443606605,1136.2401034238449,15,0.012344645104256317
Canada,Low,2183.4671308834004,3292.9436282335837,8,0.035776083167962464
Canada,Medium,987.5650263011364,3292.9436282335837,8,0.035776083167962464
Canada,High,121.91147104904707,3292.9436282335837,8,0.035776083167962464
Chile,Low,28.939025342855366,48.84575246209258,36,5.306831515433316e-4
Chile,High,19.906727119237214,48.84575246209258,36,5.306831515433316e-4
China,Low,3953.7319427864386,5389.425796135571,5,0.058553248181031844
China,Medium,1335.9268343664971,5389.425796135571,5,0.058553248181031844
China,High,99.76701898263474,5389.425796135571,5,0.058553248181031844
Egypt,Low,98.57590474307106,104.11225994517011,26,0.0011311243954093952
Egypt,High,5.536355202099044,104.11225994517011,26,0.0011311243954093952
France,Low,3973.8911950080706,6661.8245806254545,4,0.07237718502174334
France,Medium,2421.534759823551,6661.8245806254545,4,0.07237718502174334
France,High,266.39862579383254,6661.8245806254545,4,0.07237718502174334
Germany,Low,2132.7317963349706,3750.4649125055703,7,0.0407468088666614
Germany,Medium,1459.6187541955132,3750.4649125055703,7,0.0407468088666614
Germany,High,158.11436197508633,3750.4649125055703,7,0.0407468088666614
Greece,Low,10.969098522233958,10.969098522233958,42,1.1917342818878625e-4
Hong Kong,Low,359.69150980518344,414.63818038888473,19,0.0045048235563518455
Hong Kong,Medium,54.94667058370132,414.63818038888473,19,0.0045048235563518455
India,Low,50.28236318307831,60.968687553796485,33,6.623924010919682e-4
India,Medium,7.871591170377986,60.968687553796485,33,6.623924010919682e-4
India,High,2.814733200340189,60.968687553796485,33,6.623924010919682e-4
Indonesia,Low,45.853317232943475,54.574112740389594,35,5.929187428165235e-4
Indonesia,Medium,8.72079550744612,54.574112740389594,35,5.929187428165235e-4
Israel,Low,65.2466485105856,70.79148835660737,32,7.691119135217032e-4
Israel,High,5.544839846021769,70.79148835660737,32,7.691119135217032e-4
Italy,Low,609.0652542652333,1046.9193193444491,16,0.011374222236262598
Italy,Medium,414.11311908568905,1046.9193193444491,16,0.011374222236262598
Italy,High,23.740945993526807,1046.9193193444491,16,0.011374222236262598
Jamaica,Low,2.196829999490181,2.196829999490181,49,2.3867390894205924e-5
Japan,Low,20077.527170704536,23253.05930004877,1,0.2526321362732715
Japan,Medium,2909.399100807412,23253.05930004877,1,0.2526321362732715
Japan,High,266.13302853682535,23253.05930004877,1,0.2526321362732715
Jordan,Low,89.06383470197642,98.26714171327379,27,0.0010676202909971763
Jordan,Medium,9.20330701129737,98.26714171327379,27,0.0010676202909971763
Korea; Republic (S. Korea),Low,42.786752270526165,270.0498568883527,24,0.0029339482330332633
Korea; Republic (S. Korea),Medium,227.26310461782654,270.0498568883527,24,0.0029339482330332633
Kuwait,Low,79.7858439634355,89.76472747323291,30,9.752460771260017e-4
Kuwait,High,9.978883509797418,89.76472747323291,30,9.752460771260017e-4
Luxembourg,Low,92.94131402306792,92.94131402306792,29,0.0010097580024510308
Malaysia,Medium,15.059071540002888,15.059071540002888,41,1.6360881225787675e-4
Mauritius,Low,0.7725397493744226,0.7725397493744226,52,8.393233970726114e-6
Morocco,Low,1.7773723518467437,1.7773723518467437,50,1.9310206386440937e-5
Netherlands,Low,1918.3433181978314,4064.577004192073,6,0.04415946987302887
Netherlands,Medium,1774.7907200979614,4064.577004192073,6,0.04415946987302887
Netherlands,High,371.4429658962806,4064.577004192073,6,0.04415946987302887
Nigeria,Low,56.1584880129775,56.1584880129775,34,6.101321384651378e-4
Norway,Low,30.39408980624112,30.39408980624112,38,3.302156391015721e-4
Oman,Low,16.120526935802037,16.120526935802037,40,1.751409612426328e-4
Pakistan,Low,1.5450794987488452,1.5450794987488452,51,1.6786467941452227e-5
Peru,Medium,3.753743539816568,3.753743539816568,47,4.0782429410648034e-5
Philippines,Medium,10.85761504162467,10.85761504162467,43,1.1796221939676958e-4
Poland,Medium,2.6895200379186512,2.6895200379186512,48,2.9220206423665465e-5
Portugal,Low,6.767693716424414,30.490174751275006,37,3.312595509849241e-4
Portugal,Medium,3.8138683741511077,30.490174751275006,37,3.312595509849241e-4
Portugal,High,19.908612660699482,30.490174751275006,37,3.312595509849241e-4
Qatar,Low,19.16715865711499,20.126414185637604,39,2.1866279811309127e-4
Qatar,Medium,0.9592555285226139,20.126414185637604,39,2.1866279811309127e-4
Russia,Low,1258.3565594109484,1258.3565594109484,14,0.013671375525060698
Saudi Arabia,Low,74.85904331901646,74.85904331901646,31,8.13303737328741e-4
Singapore,Low,2391.1713587430504,3036.314662249504,9,0.03298794578485164
Singapore,Medium,620.3546871889087,3036.314662249504,9,0.03298794578485164
Singapore,High,24.788616317545355,3036.314662249504,9,0.03298794578485164
South Africa,Low,311.32301182472537,323.4514048092317,22,0.003514127682002494
South Africa,Medium,6.354186927917537,323.4514048092317,22,0.003514127682002494
South Africa,High,5.774206056588821,323.4514048092317,22,0.003514127682002494
Spain,Low,1258.9268076626606,1938.29096391156,13,0.021058501619661246
Spain,Medium,575.9965196897966,1938.29096391156,13,0.021058501619661246
Spain,High,103.36763655910303,1938.29096391156,13,0.021058501619661246
Sweden,Low,220.14358205601707,337.62909290311137,20,0.0036681607313469064
Sweden,Medium,117.48551084709429,337.62909290311137,20,0.0036681607313469064
Switzerland,Low,1891.755555276006,2320.3809961968536,11,0.025209706837838904
Switzerland,Medium,326.1820559625796,2320.3809961968536,11,0.025209706837838904
Switzerland,High,102.44338495826806,2320.3809961968536,11,0.025209706837838904
Taiwan,Low,367.68264213360897,438.12801973826004,17,0.004760028182073339
Taiwan,Medium,64.93973684227569,438.12801973826004,17,0.004760028182073339
Taiwan,High,5.5056407623754,438.12801973826004,17,0.004760028182073339
Thailand,Low,94.00846150632316,94.00846150632316,28,0.0010213519929421165
Togo,Low,10.07890219342942,10.07890219342942,44,1.0950191798676985e-4
Turkey,Medium,8.751366566244734,8.751366566244734,46,9.50789486412334e-5
United Arab Emirates,Low,308.14768945446207,418.4865065577188,18,0.004546633575780423
United Arab Emirates,Medium,98.29817139005876,418.4865065577188,18,0.004546633575780423
United Arab Emirates,High,12.040645713197968,418.4865065577188,18,0.004546633575780423
United Kingdom,Low,3841.985412102984,7324.05924902733,3,0.07957201288648957
United Kingdom,Medium,3333.795386948929,7324.05924902733,3,0.07957201288648957
United Kingdom,High,148.27844997541698,7324.05924902733,3,0.07957201288648957
