,exporter_group,Adjusted_deforestation_exposure,Producer country,GID,Year,Commodity
652,CASA LUKER DEL PERU S A C,43.1003357718785,Peru,PER,2018,Cocoa beans
653,CENTRAL FRONTERIZA NORTE CAFETALEROS,0.6526441479437264,Peru,PER,2018,Cocoa beans
654,CHOCOMUSEO SOCIEDAD ANONIMA CERRADA CH,0.011350333007716982,Peru,PER,2018,Cocoa beans
655,COMERCIAL INDUSTRIAL DEL CACAO S A C,4.490833771906017,Peru,PER,2018,Cocoa beans
656,COMERCIAL LIBORIO E I R L,6.810199804630188,Peru,PER,2018,Cocoa beans
657,COMERCIALIZADORA EL GRANERO E I R L,0.0058597574666928234,Peru,PER,2018,Cocoa beans
658,COMITE CENTRAL CON DESARROLLO AL FUTURO,34.168134459790586,Peru,PER,2018,Cocoa beans
659,COMPANIA NACIONAL DE CHOCOLATES DE PERU,397.15747339418954,Peru,PER,2018,Cocoa beans
660,COMPLEMENTOS Y SUPLEMENTOS ORGANICOS DEL,0.14912926184035585,Peru,PER,2018,Cocoa beans
661,CONSERVAS Y ALIMENTOS S.A.,31.188741127931685,Peru,PER,2018,Cocoa beans
662,COOP AGRAR CAFETALERA ORO VERDE LTDA,70.32132865930078,Peru,PER,2018,Cocoa beans
663,COOP AGRARIA CAFETALERA EL QUINACHO L 78,79.81522390094159,Peru,PER,2018,Cocoa beans
664,COOP AGRARIA CAFETALERA SATIPO LTDA,11.332172474904635,Peru,PER,2018,Cocoa beans
665,COOPERATIVA AGRARIA ALLIMA CACAO LTDA,14.213681515573745,Peru,PER,2018,Cocoa beans
666,COOPERATIVA AGRARIA CACAOTERA ACOPAGRO,345.2982417141449,Peru,PER,2018,Cocoa beans
667,COOPERATIVA AGRARIA CAFETALERA ALTO URUB,0.22700666015433962,Peru,PER,2018,Cocoa beans
668,COOPERATIVA AGRARIA CAFETALERA PANGOA LT,31.82755761578034,Peru,PER,2018,Cocoa beans
669,COOPERATIVA AGRARIA CAFETERA DIVISORIA L,51.3455014270093,Peru,PER,2018,Cocoa beans
670,COOPERATIVA AGRARIA CENTRAL DE CACAO ARO,50.01208700592873,Peru,PER,2018,Cocoa beans
671,COOPERATIVA AGRARIA DE CACAO AROMATICO C,86.9796448980766,Peru,PER,2018,Cocoa beans
672,COOPERATIVA AGRARIA ECOLOGICA CACAOTERA,11.30629371564704,Peru,PER,2018,Cocoa beans
673,COOPERATIVA AGRARIA EL GRAN SAPOSOA LTDA,2.847571544976036,Peru,PER,2018,Cocoa beans
674,COOPERATIVA AGRARIA INDUSTRIAL NARANJILL,4.860903483226432,Peru,PER,2018,Cocoa beans
675,COOPERATIVA AGRARIA MONTE AZUL MONTE A,2.840307331851098,Peru,PER,2018,Cocoa beans
676,COOPERATIVA AGROINDUSTRIAL ASPROC NBT,13.191070795771886,Peru,PER,2018,Cocoa beans
677,COOPERATIVA AGROINDUSTRIAL SONOMORO LTDA,0.009080266406173588,Peru,PER,2018,Cocoa beans
678,COOPERATIVA AGROINDUSTRIAL TOCACHE LTDA,116.41525801029958,Peru,PER,2018,Cocoa beans
679,COOPERATIVA DE SERVICIOS MULTIPLES NORAN,136.6391678601196,Peru,PER,2018,Cocoa beans
680,COOPERATIVA DE SERVICIOS MULTIPLES SOL&C,0.11350333007716981,Peru,PER,2018,Cocoa beans
681,CORPORACION EXPORTADORA ESTAPLES FOODS S,0.21730118793141323,Peru,PER,2018,Cocoa beans
682,CORPORACION GERONIMO S A C,0.02151917038659827,Peru,PER,2018,Cocoa beans
683,COSMO INGREDIENTS S A C,0.1620556133487051,Peru,PER,2018,Cocoa beans
684,CPX PERU S.A.C.,3.0674361314917657,Peru,PER,2018,Cocoa beans
685,CUENCAS DEL HUALLAGA ASOCIACION DE PRODU,14.241977895761982,Peru,PER,2018,Cocoa beans
686,DAMOA CORPORATION S A C,0.01702549951157547,Peru,PER,2018,Cocoa beans
687,DE GUSTE GROUP S A C,1.2645751449126015,Peru,PER,2018,Cocoa beans
688,DEGRANEX EIRL,3.7397373278067936,Peru,PER,2018,Cocoa beans
689,DESARROLLADORA CONDORCANQUI S A C,0.022700666015433964,Peru,PER,2018,Cocoa beans
690,DOLMAR REPRESENTACIONES SOCIEDAD ANONIMA,0.001198288103090178,Peru,PER,2018,Cocoa beans
691,E COMMERCE LOGISTICS SERVICE S A,0.013620399609260377,Peru,PER,2018,Cocoa beans
692,ECO OLA S A C,0.1702549951157547,Peru,PER,2018,Cocoa beans
693,ECOANDINO S.A.C.,39.49380476173242,Peru,PER,2018,Cocoa beans
694,ECOLOGICALSAC,0.06797862490362902,Peru,PER,2018,Cocoa beans
695,ECOM,0.000760472311517038,Peru,PER,2018,Cocoa beans
696,ECOMMODITIES SOCIEDAD ANONIMA CERRADA _,18.33950618099528,Peru,PER,2018,Cocoa beans
697,ESPECIES PERUANAS S A C,28.37583251929245,Peru,PER,2018,Cocoa beans
698,EXPORT IMPORT BETZALEL E I R L,1.4460324251831436,Peru,PER,2018,Cocoa beans
699,EXPORT IMPORT GRUPO MEGA DE JESUS S A C,0.2575538362125063,Peru,PER,2018,Cocoa beans
700,EXPORT IMPORT MEGA PERU S A C,0.3208712741411644,Peru,PER,2018,Cocoa beans
701,EXPORT Y IMPORT E INVERSIONES WILLAM ESA,0.5290447216592019,Peru,PER,2018,Cocoa beans
702,EXPORTACIONES LIBERTENOS HJ S A C,0.06343121267981257,Peru,PER,2018,Cocoa beans
703,EXPORTADORA CAMINOS ALTOS DEL PERU S A C,0.13752159708664322,Peru,PER,2018,Cocoa beans
704,EXPORTADORA DE PRODUCTOS AGRICOLAS SACHA,11.248180010647527,Peru,PER,2018,Cocoa beans
705,EXPORTADORA ROMEX,1076.542872695306,Peru,PER,2018,Cocoa beans
706,FECOLOGICAL S A C,0.0008586773672037353,Peru,PER,2018,Cocoa beans
707,FINCA SANTA ESTELA SOCIEDAD ANONIMA CERR,0.028375832519292453,Peru,PER,2018,Cocoa beans
708,FLO TRADING S A C,0.09811869392498485,Peru,PER,2018,Cocoa beans
709,FUSION FOODS S A C,0.004653636533163962,Peru,PER,2018,Cocoa beans
710,GAMBIT LOGISTICS SOCIEDAD ANONIMA CERRAD,0.000627673415326749,Peru,PER,2018,Cocoa beans
711,GLINT S A C,0.4381137739336223,Peru,PER,2018,Cocoa beans
712,GRANOS AGRICOLAS DEL PERU S A C,0.22787027245950864,Peru,PER,2018,Cocoa beans
713,GREENBOX SOCIEDAD ANONIMA CERRADA GREE,8.658330119304328e-05,Peru,PER,2018,Cocoa beans
714,HEDBLOM CACAO PERU S A C,0.2610576591774905,Peru,PER,2018,Cocoa beans
715,IKE IKE S R L,0.035778223633488954,Peru,PER,2018,Cocoa beans
716,IMPORTADORA Y EXPORTADORA DONA ISABEL E.,0.027835457986854415,Peru,PER,2018,Cocoa beans
717,IMPORTADORA Y EXPORTADORA EL PICAFLOR E,0.0011350333007716985,Peru,PER,2018,Cocoa beans
718,INCA INVEST E I R L,0.0009080266406173585,Peru,PER,2018,Cocoa beans
719,INDUSTRIALYJM SOCIEDAD ANONIMA CERRADA,1.0215299706945284,Peru,PER,2018,Cocoa beans
720,INDUSTRIAS DEL ESPINO S.A.,28.403073318510973,Peru,PER,2018,Cocoa beans
721,INDUSTRIAS EL SINAI S A C,2.8330431187261587,Peru,PER,2018,Cocoa beans
722,INDUSTRIAS SISA S.A.C.,0.01860467628941426,Peru,PER,2018,Cocoa beans
723,INDUSTRIAS T INKIY S A C,0.010070015444446506,Peru,PER,2018,Cocoa beans
724,INKA FRESH S A C,2.696271605983169,Peru,PER,2018,Cocoa beans
725,INKA S COMMODITIES TRADING S A C,19.867168883387492,Peru,PER,2018,Cocoa beans
726,INKANATURA WORLD PERU EXPORT SOCIEDAD AN,0.005708057798486829,Peru,PER,2018,Cocoa beans
727,INTERAMSA AGROINDUSTRIAL S A C,0.11236829677639813,Peru,PER,2018,Cocoa beans
728,INTERNATIONAL BUSINESS AQP PERU SOCIEDAD,1.9295566113118867,Peru,PER,2018,Cocoa beans
729,INVERSIONES CAMPO VERDE SAC,30.387111528259908,Peru,PER,2018,Cocoa beans
730,INVERSIONES LA MINGA E I R L,0.004540133203086794,Peru,PER,2018,Cocoa beans
731,INVESMENTS PACIFICO SUR S A C,0.0017889111816744479,Peru,PER,2018,Cocoa beans
732,KOECH S.A.C.,0.012271930706286712,Peru,PER,2018,Cocoa beans
733,LABORATORIOS PORTUGAL S R L,0.016219699902005884,Peru,PER,2018,Cocoa beans
734,LEI CORPORATION E I R L,0.0026278488378782853,Peru,PER,2018,Cocoa beans
735,LM ENVIOS PERU E I R L,1.2164596035386244e-05,Peru,PER,2018,Cocoa beans
736,LOS CUYES S.A.C.,0.022578921370622215,Peru,PER,2018,Cocoa beans
737,MACHU PICCHU COFFEE TRADING S.A.C.,1632.9465767718732,Peru,PER,2018,Cocoa beans
738,MANDINA HOLDINGS S A C,3.6340257004965745e-05,Peru,PER,2018,Cocoa beans
739,MARANON CACAO S R L,1.8728049462733016,Peru,PER,2018,Cocoa beans
740,MAREMI S A C,0.0007670851147020034,Peru,PER,2018,Cocoa beans
741,MEMEX SOCIEDAD ANONIMA CERRADA,2.5853585428134576,Peru,PER,2018,Cocoa beans
742,MERRILL INTERNACIONAL S A C,0.0011350333007716985,Peru,PER,2018,Cocoa beans
743,MG AGRO SOCIEDAD ANONIMA CERRADA MG AG,0.14311289453395581,Peru,PER,2018,Cocoa beans
744,MG NATURA PERU S.A.C.,0.15202695251833181,Peru,PER,2018,Cocoa beans
745,MONDO IMPRENDITORE S A C,0.00015582033251968627,Peru,PER,2018,Cocoa beans
746,MULTIDIRECTION S A C,0.013299629328212713,Peru,PER,2018,Cocoa beans
747,NAIKE E I R L,2.3319157011357468,Peru,PER,2018,Cocoa beans
748,NAKAYAMA DEL PERU S.A.C.,1.0475172981315297,Peru,PER,2018,Cocoa beans
749,NATURAL HEALTH FOODS S A C,0.1186785144857009,Peru,PER,2018,Cocoa beans
750,NATURAL PERU SRL,14.855056262136472,Peru,PER,2018,Cocoa beans
751,NO DISPONIBLE LEY 29733,1.0640153528386949,Peru,PER,2018,Cocoa beans
752,NUTRY BODY SOCIEDAD ANONIMA CERRADA,40.768439603712096,Peru,PER,2018,Cocoa beans
753,ORGANIC AROMA COCOA PERU S A C AROMA,26.616178054999004,Peru,PER,2018,Cocoa beans
754,ORGANIC HARVEST S A C,0.14641929579954907,Peru,PER,2018,Cocoa beans
755,ORGANIC RAINFOREST S A C,13.996290697790302,Peru,PER,2018,Cocoa beans
756,ORGANICCROPS EMPRESA INDIVIDUAL DE RESPO,0.6322875723229344,Peru,PER,2018,Cocoa beans
757,ORIGEN PIURA E I R L,0.03405099902315094,Peru,PER,2018,Cocoa beans
758,ORIGIN PARTNER S A C,0.08886817250723754,Peru,PER,2018,Cocoa beans
759,PACHAKUTEQ S A C,1.423785772488018,Peru,PER,2018,Cocoa beans
760,PERU Y SUS REGIONES S A C,0.000544815984370415,Peru,PER,2018,Cocoa beans
761,PERUVIAN NATURE S & S S.A.C.,4.13517311125643,Peru,PER,2018,Cocoa beans
762,PERUVIAN ORGANIC GARDEN S A C,0.22700666015433962,Peru,PER,2018,Cocoa beans
763,PERUVIAN SUPERFOOD CORPORATION E I R L,0.000531664403193646,Peru,PER,2018,Cocoa beans
764,PRAC AGRIBUSINESS TRADING S A C,1.6753091519390262,Peru,PER,2018,Cocoa beans
765,PRODUCTOS EXTRAGEL Y UNIVERSAL S.A.C.,0.1648581832939178,Peru,PER,2018,Cocoa beans
766,PROYECTO CHAZUTA S A C,0.00046422862001562447,Peru,PER,2018,Cocoa beans
767,QORI PRODUCTS S A C,0.11350333007716981,Peru,PER,2018,Cocoa beans
768,QUECHUA FOODS S A C,0.05153051185503508,Peru,PER,2018,Cocoa beans
769,RAINFOREST TRADING S.A.C.,37.23034080194255,Peru,PER,2018,Cocoa beans
770,RAYMISA S A,0.0024607521960730416,Peru,PER,2018,Cocoa beans
771,RESOLT SOCIEDAD ANONIMA CERRADA RESOLT S,1.271409361257647,Peru,PER,2018,Cocoa beans
772,SELVACACAO SOCIEDAD ANONIMA CERRADA,28.403073318510973,Peru,PER,2018,Cocoa beans
773,SERVICIOS INTEGRALES AGROEXPORTACION S R,0.07317263594675738,Peru,PER,2018,Cocoa beans
774,SHANANTINA S A C,0.002270066601543397,Peru,PER,2018,Cocoa beans
775,SOCIEDAD INDUSTRIAL DE YURIMAGUAS S A,73.85888694781595,Peru,PER,2018,Cocoa beans
776,SUMAQAO SOCIEDAD ANONIMA CERRADA,573.2871596869724,Peru,PER,2018,Cocoa beans
777,TERRA AZUL PERU SAC,0.0014533114439923217,Peru,PER,2018,Cocoa beans
778,THE SUPERFOOD COMPANY SOCIEDAD ANONIMA C,7.7915101171248615,Peru,PER,2018,Cocoa beans
779,TIERRA ORGANICA S A C,0.07155644726697791,Peru,PER,2018,Cocoa beans
780,TROPICAL FOREST PERU S A C,48.28522464146866,Peru,PER,2018,Cocoa beans
781,UCAYALI RIVER CACAO S A C,0.056751665038584906,Peru,PER,2018,Cocoa beans
782,VILLA ANDINA SOCIEDAD ANONIMA CERRADA,55.952444120716464,Peru,PER,2018,Cocoa beans
783,VVR GLOBAL ANDINO S A C,8.500718402799555,Peru,PER,2018,Cocoa beans
784,YANAP PERU SOCIEDAD ANONIMA CERRADA YA,0.6238143021041253,Peru,PER,2018,Cocoa beans
785,AGP ALSERVICE BUSINESS S A C,1.3813058789161368,Peru,PER,2019,Cocoa beans
786,AGRITRADE,1.4540851341951362,Peru,PER,2019,Cocoa beans
787,AGRO INDUSTRIAS MAKAO PERU S A C,0.02744066745071686,Peru,PER,2019,Cocoa beans
788,AGRO INDUSTRIAS PUMA REAL S R L,0.16383210121085157,Peru,PER,2019,Cocoa beans
789,AGRO SAN GERARDO E I R L,83.24192868677842,Peru,PER,2019,Cocoa beans
790,AGROCONDOR S.R.L.,0.2764148912056262,Peru,PER,2019,Cocoa beans
791,AGROFINO FOODS S A C,1.7741725367058983,Peru,PER,2019,Cocoa beans
792,AGROINDUSTRIA ORGANICO DEL PERU S A C,0.00022809373023055163,Peru,PER,2019,Cocoa beans
793,AGROINDUSTRIAL Y COMERCIAL ARRIOLA E HIJ,5.7023432557637905,Peru,PER,2019,Cocoa beans
794,AGROINDUSTRIAS OSHO S A C,0.11404686511527583,Peru,PER,2019,Cocoa beans
795,AGRONATUR LIFE S A C,0.4514602179020751,Peru,PER,2019,Cocoa beans
796,AGROSEM ENTERPRISSE S A C,0.003594955533038959,Peru,PER,2019,Cocoa beans
797,ALGARROBOS ORGANICOS DEL PERU SOCIEDAD A,18.48793565517994,Peru,PER,2019,Cocoa beans
798,ALTO EL SOL PERU SOCIEDAD ANONIMA CERRAD,73.26599368909284,Peru,PER,2019,Cocoa beans
799,AMAD & CIA S A C,3.917261887948712,Peru,PER,2019,Cocoa beans
800,AMARU LIMITED S A C,0.010784866599116878,Peru,PER,2019,Cocoa beans
801,AMAZON SPECIALTIES S A C,0.004452389614100368,Peru,PER,2019,Cocoa beans
802,AMAZONANDESEXPORTSAC,0.43652547788488094,Peru,PER,2019,Cocoa beans
803,AMAZONAS TRADING PERU S A C,1301.3823912059656,Peru,PER,2019,Cocoa beans
804,ANDESALIMENTOS&BEBIDASSAC,0.013279021950470538,Peru,PER,2019,Cocoa beans
805,ANDINA FOODS EXPORT EMPRESA INDIVIDUAL D,0.296788595113175,Peru,PER,2019,Cocoa beans
806,ANS PERUANA EMPRESA INDIVIDUAL DE RESPON,0.008200812561968472,Peru,PER,2019,Cocoa beans
807,ASOCIACI?N DE PRODUCTORES CACAOTEROS Y C,17.138962889523647,Peru,PER,2019,Cocoa beans
808,ASOCIACION CACAOTERA DE LAS REGIONES UCA,103.23636277099882,Peru,PER,2019,Cocoa beans
809,ASOCIACION CACAOTERA DE TOCACHE ASOTOC,163.4827597367944,Peru,PER,2019,Cocoa beans
810,ASOCIACION CENTRAL DE PRODUCTORES ORGANI,0.0424254338228826,Peru,PER,2019,Cocoa beans
811,ASOCIACION DE CACAOTEROS ECOLOGICOS DE T,14.503202980471487,Peru,PER,2019,Cocoa beans
812,ASOCIACION DE PEQUEY=OS PRODUCTORES DE CA,0.5702343255763791,Peru,PER,2019,Cocoa beans
813,ASOCIACION DE PRODUCTORES AGROINDUSTRIAL,114.71974161945593,Peru,PER,2019,Cocoa beans
814,ASOCIACION DE PRODUCTORES CACAO ALTO HU,126.28523421079602,Peru,PER,2019,Cocoa beans
815,ASOCIACION DE PRODUCTORES CACAO VRAE,4.361038075143031,Peru,PER,2019,Cocoa beans
816,ASOCIACION DE PRODUCTORES ECOLOGICOS DE,0.6325799451656969,Peru,PER,2019,Cocoa beans
817,ASOCIACION DE PRODUCTORES KEMITO ENE,10.88583525751176,Peru,PER,2019,Cocoa beans
818,ASOCIACION DE PRODUCTORES YUNKA DEL HUAL,108.96493680573909,Peru,PER,2019,Cocoa beans
819,AVENDANO TRADING COMPANY SAC,0.24081243497281257,Peru,PER,2019,Cocoa beans
820,BCG PUBLICIDAD & AGRONEGOCIOS S A C,1.4379822132155831e-05,Peru,PER,2019,Cocoa beans
821,BLUE PACIFIC OILS S.A.,167.78437939521237,Peru,PER,2019,Cocoa beans
822,CACAO JUNTOS S A C,0.21429101006442788,Peru,PER,2019,Cocoa beans
823,CAFE PERALTA S A C,5.7078175052893245,Peru,PER,2019,Cocoa beans
824,CAFETALERA AMAZONICA S.A.C.,1081.452181199112,Peru,PER,2019,Cocoa beans
825,CAFICULTORES ALTO CAJAMARCA,0.06501222260571407,Peru,PER,2019,Cocoa beans
826,CASA LUKER DEL PERU S A C,39.536968870108,Peru,PER,2019,Cocoa beans
827,CENTRAL FRONTERIZA NORTE CAFETALEROS,0.6842811906916549,Peru,PER,2019,Cocoa beans
828,CERRO VERDE ORGANICS S A C,0.4516454203170387,Peru,PER,2019,Cocoa beans
829,COLOREXA SOCIEDAD ANONIMA CERRADA,0.1299204780971404,Peru,PER,2019,Cocoa beans
830,COM ALT DE PROD NO TRAD Y DES EN LAT AME,0.6834326570972401,Peru,PER,2019,Cocoa beans
831,COMERCIAL INDUSTRIAL DEL CACAO S A C,8.108300367981236,Peru,PER,2019,Cocoa beans
832,COMERCIALIZADORA EL GRANERO E I R L,0.011495924003619802,Peru,PER,2019,Cocoa beans
833,COMITE CENTRAL CON DESARROLLO AL FUTURO,85.90591519494663,Peru,PER,2019,Cocoa beans
834,COMPANIA NACIONAL DE CHOCOLATES DE PERU,440.5294935472398,Peru,PER,2019,Cocoa beans
835,COMPLEMENTOS Y SUPLEMENTOS ORGANICOS DEL,0.011575756816385447,Peru,PER,2019,Cocoa beans
836,CONSERVAS Y ALIMENTOS S.A.,23.503571327692274,Peru,PER,2019,Cocoa beans
837,COOP AGRAR CAFETALERA ORO VERDE LTDA,86.55700874788972,Peru,PER,2019,Cocoa beans
838,COOP AGRARIA CAFET VALLE RIO APURIMAC,5.7680342500701896,Peru,PER,2019,Cocoa beans
839,COOP AGRARIA CAFETALERA EL QUINACHO L 78,63.07868243281441,Peru,PER,2019,Cocoa beans
840,COOP AGRARIA CAFETALERA SATIPO LTDA,5.693219506554569,Peru,PER,2019,Cocoa beans
841,COOPERATIVA AGRARIA ALLIMA CACAO LTDA,20.119577709311383,Peru,PER,2019,Cocoa beans
842,COOPERATIVA AGRARIA CACAOTERA ACOPAGRO,383.8420596689583,Peru,PER,2019,Cocoa beans
843,COOPERATIVA AGRARIA CAFETALERA ALTO URUB,0.9699948185843972,Peru,PER,2019,Cocoa beans
844,COOPERATIVA AGRARIA CAFETALERA PANGOA LT,33.24892058366261,Peru,PER,2019,Cocoa beans
845,COOPERATIVA AGRARIA CAFETERA DIVISORIA L,22.84244661393859,Peru,PER,2019,Cocoa beans
846,COOPERATIVA AGRARIA CENTRAL DE CACAO ARO,48.433616556826024,Peru,PER,2019,Cocoa beans
847,COOPERATIVA AGRARIA DE CACAO AROMATICO C,110.48221629923275,Peru,PER,2019,Cocoa beans
848,COOPERATIVA AGRARIA DE SERVICIOS MULTIPL,11.459885194243375,Peru,PER,2019,Cocoa beans
849,COOPERATIVA AGRARIA ECOLOGICA CACAOTERA,8.519757011571567,Peru,PER,2019,Cocoa beans
850,COOPERATIVA AGRARIA INDUSTRIAL NARANJILL,1.2344581436136566,Peru,PER,2019,Cocoa beans
851,COOPERATIVA AGRARIA MONTE AZUL MONTE A,5.7078175052893245,Peru,PER,2019,Cocoa beans
852,COOPERATIVA AGROBOSQUE,0.17764038880947391,Peru,PER,2019,Cocoa beans
853,COOPERATIVA AGROINDUSTRIAL ASPROC NBT,5.687517163298804,Peru,PER,2019,Cocoa beans
854,COOPERATIVA AGROINDUSTRIAL TOCACHE LTDA,229.2068276340766,Peru,PER,2019,Cocoa beans
855,COOPERATIVA AGROPECUARIA DE SERVICIOS VA,0.14928238790492596,Peru,PER,2019,Cocoa beans
856,COOPERATIVA DE SERVICIOS MULTIPLES NORAN,80.62885269919768,Peru,PER,2019,Cocoa beans
857,COOPERATIVA DE SERVICIOS MULTIPLES SOL&C,2.8511716278818953,Peru,PER,2019,Cocoa beans
858,CPX PERU S.A.C.,0.21915344772854126,Peru,PER,2019,Cocoa beans
859,CSS ALIMENTOS DEL PERU S A C,0.1254515516268034,Peru,PER,2019,Cocoa beans
860,CUENCAS DEL HUALLAGA ASOCIACION DE PRODU,28.753586870355424,Peru,PER,2019,Cocoa beans
861,DE GUSTE GROUP S A C,17.266714394543452,Peru,PER,2019,Cocoa beans
862,DESARROLLADORA CONDORCANQUI S A C,0.11404686511527583,Peru,PER,2019,Cocoa beans
863,DRIED FOODS PERU S A C,0.057023432557637914,Peru,PER,2019,Cocoa beans
864,DSM BAKERY INGREDIENTS PERU SAC,0.18817732744020507,Peru,PER,2019,Cocoa beans
865,E COMMERCE LOGISTICS SERVICE S A,0.009123749209222065,Peru,PER,2019,Cocoa beans
866,ECOANDINO S.A.C.,29.35644501089598,Peru,PER,2019,Cocoa beans
867,ECOM,0.08819564179866007,Peru,PER,2019,Cocoa beans
868,ECOMMODITIES SOCIEDAD ANONIMA CERRADA _,8.87103379668145,Peru,PER,2019,Cocoa beans
869,ESPECIES PERUANAS S A C,5.597648233587968,Peru,PER,2019,Cocoa beans
870,EXPORTADORA CAMINOS ALTOS DEL PERU S A C,0.046884666248889886,Peru,PER,2019,Cocoa beans
871,EXPORTADORA ROMEX,1309.4919346014572,Peru,PER,2019,Cocoa beans
872,FAB DE CHOCOLATES LA IBERICA S A,0.022809373023055163,Peru,PER,2019,Cocoa beans
873,FINCA SAN ANTONIO S A C FINSAN S A C,2.703862746717541,Peru,PER,2019,Cocoa beans
874,FINCA SANTA ESTELA SOCIEDAD ANONIMA CERR,0.028511716278818957,Peru,PER,2019,Cocoa beans
875,GC SERVICIOS S R L,0.030918948081579186,Peru,PER,2019,Cocoa beans
876,GGS FOOD & BEVERAGES S A C GGS F&B S,0.015195505140419214,Peru,PER,2019,Cocoa beans
877,GLINT S A C,0.5973824381915935,Peru,PER,2019,Cocoa beans
878,GRANOS AGRICOLAS DEL PERU S A C,0.17255786558587002,Peru,PER,2019,Cocoa beans
879,GREENBOX SOCIEDAD ANONIMA CERRADA GREE,0.009123749209222065,Peru,PER,2019,Cocoa beans
880,GRUPO ALTAMAR S A C,2.8759644264311677e-06,Peru,PER,2019,Cocoa beans
881,HEALTHY SUPERFOODS S A C,2.2698549222709286,Peru,PER,2019,Cocoa beans
882,INCA BRANDT S A C,0.0016434153263111245,Peru,PER,2019,Cocoa beans
883,INCA INVEST E I R L,0.014255858139409478,Peru,PER,2019,Cocoa beans
884,INDUSTRIAS DEL ESPINO S.A.,22.831270021157298,Peru,PER,2019,Cocoa beans
885,INDUSTRIAS EL SINAI S A C,5.7016589745731,Peru,PER,2019,Cocoa beans
886,INDUSTRIAS SISA S.A.C.,0.009778279049865968,Peru,PER,2019,Cocoa beans
887,INKA FRESH S A C,1.6114822040788475,Peru,PER,2019,Cocoa beans
888,INKANATURA WORLD PERU EXPORT SOCIEDAD AN,0.0034214059534582735,Peru,PER,2019,Cocoa beans
889,INKAO PERU S A C,2.2810513491706312,Peru,PER,2019,Cocoa beans
890,INTERAMSA AGROINDUSTRIAL S A C,0.01232201999626533,Peru,PER,2019,Cocoa beans
891,INV CAFE PERENE SECCE ASOCIADOS SRL,4.1651898556501197e-05,Peru,PER,2019,Cocoa beans
892,INVERSIONES CAMPO VERDE SAC,23.007358380895276,Peru,PER,2019,Cocoa beans
893,INVERSIONES LA MINGA E I R L,0.03210667181185791,Peru,PER,2019,Cocoa beans
894,INVERSIONES Y COMERCIALIZADORA FED PERU,0.057023432557637914,Peru,PER,2019,Cocoa beans
895,INVESMENTS PACIFICO SUR S A C,0.0013337285027574537,Peru,PER,2019,Cocoa beans
896,JUNGLE & PERU FOODS S R L,0.00018703685878905234,Peru,PER,2019,Cocoa beans
897,KOECH S.A.C.,0.003508676600246024,Peru,PER,2019,Cocoa beans
898,MACHU PICCHU COFFEE TRADING S.A.C.,2905.5108971307504,Peru,PER,2019,Cocoa beans
899,MAPA LOGISTICA INTERNACIONAL,0.0016616628247295684,Peru,PER,2019,Cocoa beans
900,MARANON CACAO S R L,2.0528435720749645,Peru,PER,2019,Cocoa beans
901,MEMEX SOCIEDAD ANONIMA CERRADA,2.299988087343583,Peru,PER,2019,Cocoa beans
902,MERRILL INTERNACIONAL S A C,0.013685623813833094,Peru,PER,2019,Cocoa beans
903,MONDO IMPRENDITORE S A C,0.00018133451553328854,Peru,PER,2019,Cocoa beans
904,NAIKE E I R L,1.4944701204705744,Peru,PER,2019,Cocoa beans
905,NAKAYAMA DEL PERU S.A.C.,0.23675461446342844,Peru,PER,2019,Cocoa beans
906,NAMASKAR SOCIEDAD ANONIMA CERRADA NAMA,0.011404686511527581,Peru,PER,2019,Cocoa beans
907,NATURAL PERU SRL,4.299566814845898,Peru,PER,2019,Cocoa beans
908,NOVAL COMPANY S A C,0.0011404686511527582,Peru,PER,2019,Cocoa beans
909,NUTRY BODY SOCIEDAD ANONIMA CERRADA,30.367116585804194,Peru,PER,2019,Cocoa beans
910,ORGANIC AROMA COCOA PERU S A C AROMA,111.3024413531418,Peru,PER,2019,Cocoa beans
911,ORGANIC RAINFOREST S A C,17.38275710752688,Peru,PER,2019,Cocoa beans
912,ORGANICA DE ALTURA S A C,0.019586309439743564,Peru,PER,2019,Cocoa beans
913,ORGANICCROPS EMPRESA INDIVIDUAL DE RESPO,0.7834523775897426,Peru,PER,2019,Cocoa beans
914,ORIGEN PIURA E I R L,1.7380742243568035,Peru,PER,2019,Cocoa beans
915,ORIGIN PARTNER S A C,1.231706143244979,Peru,PER,2019,Cocoa beans
916,PAYTITI CACAO & COFFEE SOCIEDAD COMERCIA,0.34214059534582747,Peru,PER,2019,Cocoa beans
917,PERU EN TI ALIMENTOS Y SERVICIOS S A C,0.008211374288299858,Peru,PER,2019,Cocoa beans
918,PERUVIAN BIO FOODS SOCIEDAD ANONIMA CERR,0.12026036149765902,Peru,PER,2019,Cocoa beans
919,PERUVIAN FRESH PRODUCTS E I R L,0.0006842811906916549,Peru,PER,2019,Cocoa beans
920,PERUVIAN NATURE S & S S.A.C.,7.509645167281178,Peru,PER,2019,Cocoa beans
921,PIRWA COMPANY S A C,0.0038775934139193774,Peru,PER,2019,Cocoa beans
922,PRODUCTOS EXTRAGEL Y UNIVERSAL S.A.C.,0.1145395972292609,Peru,PER,2019,Cocoa beans
923,PROYECTO CHAZUTA S A C,0.04020037948448357,Peru,PER,2019,Cocoa beans
924,QORI MAYO E I R L,2.855106244728372,Peru,PER,2019,Cocoa beans
925,QORI PRODUCTS S A C,0.11404686511527583,Peru,PER,2019,Cocoa beans
