,producer_country,commodity,year,adjusted_deforestation_exposure,exporter_group,years_appeared,years_available,deduce_temporal_pattern,legal_entity_mapped,legal_entity_hierarchy_year,CommonName,OAPermID,ParentOrganisationName,ParentCompanyOAPermID,UltimateParentOrganisationName,UltimateParentCompanyOAPermID
668,Brazil,Cattle meat,2020,29.11962861,COMERCIAL DE ALIMENTOS TALISMA,"2012, 2019, 2020",2010-2020,Intermittent,TRUE,2025,Comercial De Alimentos Talisma Ltda,5083073085,Comercial De Alimentos Talisma Ltda,5083073085,Comercial De Alimentos Talisma Ltda,5083073085
669,Bolivia,Soya beans,2021,197.6164192,COMERCIAL INDUSTRIAL AGROPECUARIA CIAGRO SA,2021,2020-2021,Phased in,TRUE,2025,Comercial Industrial Agropecuaria Ciagro SA,4296984581,Comercial Industrial Agropecuaria Ciagro SA,4296984581,Comercial Industrial Agropecuaria Ciagro SA,4296984581
670,Peru,"Coffee, green",2014,406.0276635,COMERCIO & CIA S.A,"2014, 2015, 2016, 2017, 2018, 2019",2014-2022,Phased out,TRUE,2025,Comercio & Cia SA,5001199394,Comercio & Cia SA,5001199394,Comercio & Cia SA,5001199394
671,Peru,"Coffee, green",2015,211.6341615,COMERCIO & CIA S.A,"2014, 2015, 2016, 2017, 2018, 2019",2014-2022,Phased out,TRUE,2025,Comercio & Cia SA,5001199394,Comercio & Cia SA,5001199394,Comercio & Cia SA,5001199394
672,Peru,"Coffee, green",2016,370.1271608,COMERCIO & CIA S.A,"2014, 2015, 2016, 2017, 2018, 2019",2014-2022,Phased out,TRUE,2025,Comercio & Cia SA,5001199394,Comercio & Cia SA,5001199394,Comercio & Cia SA,5001199394
673,Peru,"Coffee, green",2017,465.5251744,COMERCIO & CIA S.A,"2014, 2015, 2016, 2017, 2018, 2019",2014-2022,Phased out,TRUE,2025,Comercio & Cia SA,5001199394,Comercio & Cia SA,5001199394,Comercio & Cia SA,5001199394
674,Peru,"Coffee, green",2018,306.5185044,COMERCIO & CIA S.A,"2014, 2015, 2016, 2017, 2018, 2019",2014-2022,Phased out,TRUE,2025,Comercio & Cia SA,5001199394,Comercio & Cia SA,5001199394,Comercio & Cia SA,5001199394
675,Peru,"Coffee, green",2019,89.03511907,COMERCIO & CIA S.A,"2014, 2015, 2016, 2017, 2018, 2019",2014-2022,Phased out,TRUE,2025,Comercio & Cia SA,5001199394,Comercio & Cia SA,5001199394,Comercio & Cia SA,5001199394
676,Peru,"Coffee, green",2019,351.3337247,COMERCIO AMAZONIA S A,"2019, 2020, 2021, 2022",2014-2022,Phased in,TRUE,2025,Comercio Amazonia SA,5071527441,Comercio Amazonia SA,5071527441,Comercio Amazonia SA,5071527441
677,Peru,"Coffee, green",2020,249.3643685,COMERCIO AMAZONIA S A,"2019, 2020, 2021, 2022",2014-2022,Phased in,TRUE,2025,Comercio Amazonia SA,5071527441,Comercio Amazonia SA,5071527441,Comercio Amazonia SA,5071527441
678,Peru,"Coffee, green",2021,280.4344228,COMERCIO AMAZONIA S A,"2019, 2020, 2021, 2022",2014-2022,Phased in,TRUE,2025,Comercio Amazonia SA,5071527441,Comercio Amazonia SA,5071527441,Comercio Amazonia SA,5071527441
679,Peru,"Coffee, green",2022,849.0749463,COMERCIO AMAZONIA S A,"2019, 2020, 2021, 2022",2014-2022,Phased in,TRUE,2025,Comercio Amazonia SA,5071527441,Comercio Amazonia SA,5071527441,Comercio Amazonia SA,5071527441
680,Colombia,Cocoa beans,2018,45.2757399,COMESTIBLES ITALO SA,"2018, 2020, 2021, 2022",2017-2022,Intermittent,TRUE,2025,Comestibles Italo S A,5063332669,Comestibles Italo S A,5063332669,Comestibles Italo S A,5063332669
681,Colombia,Cocoa beans,2020,4.361299,COMESTIBLES ITALO SA,"2018, 2020, 2021, 2022",2017-2022,Intermittent,TRUE,2025,Comestibles Italo S A,5063332669,Comestibles Italo S A,5063332669,Comestibles Italo S A,5063332669
682,Colombia,Cocoa beans,2021,21.31423226,COMESTIBLES ITALO SA,"2018, 2020, 2021, 2022",2017-2022,Intermittent,TRUE,2025,Comestibles Italo S A,5063332669,Comestibles Italo S A,5063332669,Comestibles Italo S A,5063332669
683,Colombia,Cocoa beans,2022,91.88420308,COMESTIBLES ITALO SA,"2018, 2020, 2021, 2022",2017-2022,Intermittent,TRUE,2025,Comestibles Italo S A,5063332669,Comestibles Italo S A,5063332669,Comestibles Italo S A,5063332669
684,Peru,Cocoa beans,2017,9.531206787,COMITE CENTRAL CON DESARROLLO AL FUTURO,"2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Phased in,FALSE,2025,,,,,,
685,Peru,Cocoa beans,2018,34.16813446,COMITE CENTRAL CON DESARROLLO AL FUTURO,"2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Phased in,FALSE,2025,,,,,,
686,Peru,Cocoa beans,2019,85.90591519,COMITE CENTRAL CON DESARROLLO AL FUTURO,"2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Phased in,FALSE,2025,,,,,,
687,Peru,Cocoa beans,2020,56.29272577,COMITE CENTRAL CON DESARROLLO AL FUTURO,"2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Phased in,FALSE,2025,,,,,,
688,Peru,Cocoa beans,2021,8.044255223,COMITE CENTRAL CON DESARROLLO AL FUTURO,"2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Phased in,FALSE,2025,,,,,,
689,Peru,Cocoa beans,2022,19.16241366,COMITE CENTRAL CON DESARROLLO AL FUTURO,"2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Phased in,FALSE,2025,,,,,,
690,Peru,Cocoa beans,2013,122.523111,COMPAIA NACIONAL DE CHOCOLATES DE PERU,"2013, 2014, 2015, 2016, 2017",2013-2022,Phased out,TRUE,2025,Compania Nacional de Chocolates de Peru SA,5000849437,Grupo Nutresa SA,4295865710,Grupo Nutresa SA,4295865710
691,Peru,Cocoa beans,2014,113.5521272,COMPAIA NACIONAL DE CHOCOLATES DE PERU,"2013, 2014, 2015, 2016, 2017",2013-2022,Phased out,TRUE,2025,Compania Nacional de Chocolates de Peru SA,5000849437,Grupo Nutresa SA,4295865710,Grupo Nutresa SA,4295865710
692,Peru,Cocoa beans,2015,156.4718156,COMPAIA NACIONAL DE CHOCOLATES DE PERU,"2013, 2014, 2015, 2016, 2017",2013-2022,Phased out,TRUE,2025,Compania Nacional de Chocolates de Peru SA,5000849437,Grupo Nutresa SA,4295865710,Grupo Nutresa SA,4295865710
693,Peru,Cocoa beans,2016,374.7123432,COMPAIA NACIONAL DE CHOCOLATES DE PERU,"2013, 2014, 2015, 2016, 2017",2013-2022,Phased out,TRUE,2025,Compania Nacional de Chocolates de Peru SA,5000849437,Grupo Nutresa SA,4295865710,Grupo Nutresa SA,4295865710
694,Peru,Cocoa beans,2017,614.4608547,COMPAIA NACIONAL DE CHOCOLATES DE PERU,"2013, 2014, 2015, 2016, 2017",2013-2022,Phased out,TRUE,2025,Compania Nacional de Chocolates de Peru SA,5000849437,Grupo Nutresa SA,4295865710,Grupo Nutresa SA,4295865710
695,Brazil,Sugar cane,2015,21.00705015,COMPANHIA ENERGETICA SAO JOSE,"2015, 2016, 2017",2015-2017,Full coverage,FALSE,2025,,,,,,
696,Brazil,Sugar cane,2016,43.96696912,COMPANHIA ENERGETICA SAO JOSE,"2015, 2016, 2017",2015-2017,Full coverage,FALSE,2025,,,,,,
697,Brazil,Sugar cane,2017,66.37395209,COMPANHIA ENERGETICA SAO JOSE,"2015, 2016, 2017",2015-2017,Full coverage,FALSE,2025,,,,,,
698,Brazil,Oil palm fruit,2015,268.8185397,COMPANHIA REFINADORA DA AMAZONIA,"2015, 2016, 2017",2015-2017,Full coverage,TRUE,2025,Companhia Refinadora Da Amazonia,5036352842,Agropalma Holdings Ltda,5090620337,Agropalma Holdings Ltda,5090620337
699,Brazil,Oil palm fruit,2016,516.7168645,COMPANHIA REFINADORA DA AMAZONIA,"2015, 2016, 2017",2015-2017,Full coverage,TRUE,2025,Companhia Refinadora Da Amazonia,5036352842,Agropalma Holdings Ltda,5090620337,Agropalma Holdings Ltda,5090620337
700,Brazil,Oil palm fruit,2017,32.4475273,COMPANHIA REFINADORA DA AMAZONIA,"2015, 2016, 2017",2015-2017,Full coverage,TRUE,2025,Companhia Refinadora Da Amazonia,5036352842,Agropalma Holdings Ltda,5090620337,Agropalma Holdings Ltda,5090620337
701,Colombia,Cocoa beans,2017,555.966581,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022,Full coverage,TRUE,2025,Colombian Agroindustrial S A S Co,5063337131,Colombian Agroindustrial S A S Co,5063337131,Colombian Agroindustrial S A S Co,5063337131
702,Colombia,Cocoa beans,2018,526.9295232,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022,Full coverage,TRUE,2025,Colombian Agroindustrial S A S Co,5063337131,Colombian Agroindustrial S A S Co,5063337131,Colombian Agroindustrial S A S Co,5063337131
703,Colombia,Cocoa beans,2019,194.018886,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022,Full coverage,TRUE,2025,Colombian Agroindustrial S A S Co,5063337131,Colombian Agroindustrial S A S Co,5063337131,Colombian Agroindustrial S A S Co,5063337131
704,Colombia,Cocoa beans,2020,481.1387774,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022,Full coverage,TRUE,2025,Colombian Agroindustrial S A S Co,5063337131,Colombian Agroindustrial S A S Co,5063337131,Colombian Agroindustrial S A S Co,5063337131
705,Colombia,Cocoa beans,2021,2373.238107,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022,Full coverage,TRUE,2025,Colombian Agroindustrial S A S Co,5063337131,Colombian Agroindustrial S A S Co,5063337131,Colombian Agroindustrial S A S Co,5063337131
706,Colombia,Cocoa beans,2022,2044.899618,COMPANIA COLOMBIANA AGROINDUSTRIAL SAS,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022,Full coverage,TRUE,2025,Colombian Agroindustrial S A S Co,5063337131,Colombian Agroindustrial S A S Co,5063337131,Colombian Agroindustrial S A S Co,5063337131
707,Peru,Cocoa beans,2018,397.1574734,COMPANIA NACIONAL DE CHOCOLATES DE PERU,"2018, 2019, 2020, 2021, 2022",2013-2022,Phased in,TRUE,2025,Compaiia Nacional De Chocolates De Peru SA,5000849437,Grupo Nutresa SA,4295865710,Grupo Nutresa SA,4295865710
708,Peru,Cocoa beans,2019,440.5294935,COMPANIA NACIONAL DE CHOCOLATES DE PERU,"2018, 2019, 2020, 2021, 2022",2013-2022,Phased in,TRUE,2025,Compaiia Nacional De Chocolates De Peru SA,5000849437,Grupo Nutresa SA,4295865710,Grupo Nutresa SA,4295865710
709,Peru,Cocoa beans,2020,439.4637392,COMPANIA NACIONAL DE CHOCOLATES DE PERU,"2018, 2019, 2020, 2021, 2022",2013-2022,Phased in,TRUE,2025,Compaiia Nacional De Chocolates De Peru SA,5000849437,Grupo Nutresa SA,4295865710,Grupo Nutresa SA,4295865710
710,Peru,Cocoa beans,2021,413.0021046,COMPANIA NACIONAL DE CHOCOLATES DE PERU,"2018, 2019, 2020, 2021, 2022",2013-2022,Phased in,TRUE,2025,Compaiia Nacional De Chocolates De Peru SA,5000849437,Grupo Nutresa SA,4295865710,Grupo Nutresa SA,4295865710
711,Peru,Cocoa beans,2022,169.6179846,COMPANIA NACIONAL DE CHOCOLATES DE PERU,"2018, 2019, 2020, 2021, 2022",2013-2022,Phased in,TRUE,2025,Compaiia Nacional De Chocolates De Peru SA,5000849437,Grupo Nutresa SA,4295865710,Grupo Nutresa SA,4295865710
712,Colombia,Cocoa beans,2017,633.1033647,COMPANIA NACIONAL DE CHOCOLATES SAS,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022,Full coverage,TRUE,2025,Compania Nacional de Chocolates S A S,5000090087,Grupo Nutresa SA,4295865710,Grupo Nutresa SA,4295865710
713,Colombia,Cocoa beans,2018,1389.962663,COMPANIA NACIONAL DE CHOCOLATES SAS,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022,Full coverage,TRUE,2025,Compania Nacional de Chocolates S A S,5000090087,Grupo Nutresa SA,4295865710,Grupo Nutresa SA,4295865710
714,Colombia,Cocoa beans,2019,331.7448796,COMPANIA NACIONAL DE CHOCOLATES SAS,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022,Full coverage,TRUE,2025,Compania Nacional de Chocolates S A S,5000090087,Grupo Nutresa SA,4295865710,Grupo Nutresa SA,4295865710
715,Colombia,Cocoa beans,2020,359.5376981,COMPANIA NACIONAL DE CHOCOLATES SAS,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022,Full coverage,TRUE,2025,Compania Nacional de Chocolates S A S,5000090087,Grupo Nutresa SA,4295865710,Grupo Nutresa SA,4295865710
716,Colombia,Cocoa beans,2021,1976.480896,COMPANIA NACIONAL DE CHOCOLATES SAS,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022,Full coverage,TRUE,2025,Compania Nacional de Chocolates S A S,5000090087,Grupo Nutresa SA,4295865710,Grupo Nutresa SA,4295865710
717,Colombia,Cocoa beans,2022,4691.279924,COMPANIA NACIONAL DE CHOCOLATES SAS,"2017, 2018, 2019, 2020, 2021, 2022",2017-2022,Full coverage,TRUE,2025,Compania Nacional de Chocolates S A S,5000090087,Grupo Nutresa SA,4295865710,Grupo Nutresa SA,4295865710
718,Brazil,Soya beans,2010,281.2615638,CONACENTRO COOPERATIVA DOS PRODUTORES DO CENTRO OESTE,"2010, 2011, 2012, 2013, 2014",2010-2022,Phased out,TRUE,2025,Conacentro Cooperativa Dos Produtores Do Centro Oeste,5039724902,Conacentro Cooperativa Dos Produtores Do Centro Oeste,5039724902,Conacentro Cooperativa Dos Produtores Do Centro Oeste,5039724902
719,Brazil,Soya beans,2011,88.80028548,CONACENTRO COOPERATIVA DOS PRODUTORES DO CENTRO OESTE,"2010, 2011, 2012, 2013, 2014",2010-2022,Phased out,TRUE,2025,Conacentro Cooperativa Dos Produtores Do Centro Oeste,5039724902,Conacentro Cooperativa Dos Produtores Do Centro Oeste,5039724902,Conacentro Cooperativa Dos Produtores Do Centro Oeste,5039724902
720,Brazil,Soya beans,2012,164.0494063,CONACENTRO COOPERATIVA DOS PRODUTORES DO CENTRO OESTE,"2010, 2011, 2012, 2013, 2014",2010-2022,Phased out,TRUE,2025,Conacentro Cooperativa Dos Produtores Do Centro Oeste,5039724902,Conacentro Cooperativa Dos Produtores Do Centro Oeste,5039724902,Conacentro Cooperativa Dos Produtores Do Centro Oeste,5039724902
721,Brazil,Soya beans,2013,382.3162629,CONACENTRO COOPERATIVA DOS PRODUTORES DO CENTRO OESTE,"2010, 2011, 2012, 2013, 2014",2010-2022,Phased out,TRUE,2025,Conacentro Cooperativa Dos Produtores Do Centro Oeste,5039724902,Conacentro Cooperativa Dos Produtores Do Centro Oeste,5039724902,Conacentro Cooperativa Dos Produtores Do Centro Oeste,5039724902
722,Brazil,Soya beans,2014,34.412822,CONACENTRO COOPERATIVA DOS PRODUTORES DO CENTRO OESTE,"2010, 2011, 2012, 2013, 2014",2010-2022,Phased out,TRUE,2025,Conacentro Cooperativa Dos Produtores Do Centro Oeste,5039724902,Conacentro Cooperativa Dos Produtores Do Centro Oeste,5039724902,Conacentro Cooperativa Dos Produtores Do Centro Oeste,5039724902
723,Brazil,Cattle meat,2014,1212.767782,CONFIDENCE COMERCIO E SERVICOS LTDA - ME,2014,2010-2020,"Phased in, then out",FALSE,2025,,,,,,
724,Brazil,Cattle meat,2017,4209.083221,CONQUISTA COMERCIO E EXPORTACAO DE ALIMENTOS LTDA,2017,2010-2020,"Phased in, then out",FALSE,2025,,,,,,
725,Brazil,Cattle meat,2013,34.43678583,CONSTRUTORA NORBERTO ODEBRECHT,"2013, 2014, 2015, 2016, 2017, 2019",2010-2020,Intermittent,TRUE,2025,CNO SA em Recuperacao Judicial,4295860120,Odebrecht Holdco Finance Ltd,5080019693,Kieppe Patrimonial SA,4297984202
726,Brazil,Cattle meat,2014,112.6131279,CONSTRUTORA NORBERTO ODEBRECHT,"2013, 2014, 2015, 2016, 2017, 2019",2010-2020,Intermittent,TRUE,2025,CNO SA em Recuperacao Judicial,4295860120,Odebrecht Holdco Finance Ltd,5080019693,Kieppe Patrimonial SA,4297984202
727,Brazil,Cattle meat,2015,66.04806086,CONSTRUTORA NORBERTO ODEBRECHT,"2013, 2014, 2015, 2016, 2017, 2019",2010-2020,Intermittent,TRUE,2025,CNO SA em Recuperacao Judicial,4295860120,Odebrecht Holdco Finance Ltd,5080019693,Kieppe Patrimonial SA,4297984202
728,Brazil,Cattle meat,2016,146.6344967,CONSTRUTORA NORBERTO ODEBRECHT,"2013, 2014, 2015, 2016, 2017, 2019",2010-2020,Intermittent,TRUE,2025,CNO SA em Recuperacao Judicial,4295860120,Odebrecht Holdco Finance Ltd,5080019693,Kieppe Patrimonial SA,4297984202
729,Brazil,Cattle meat,2017,257.5983031,CONSTRUTORA NORBERTO ODEBRECHT,"2013, 2014, 2015, 2016, 2017, 2019",2010-2020,Intermittent,TRUE,2025,CNO SA em Recuperacao Judicial,4295860120,Odebrecht Holdco Finance Ltd,5080019693,Kieppe Patrimonial SA,4297984202
730,Brazil,Cattle meat,2019,5.574269002,CONSTRUTORA NORBERTO ODEBRECHT,"2013, 2014, 2015, 2016, 2017, 2019",2010-2020,Intermittent,TRUE,2025,CNO SA em Recuperacao Judicial,4295860120,Odebrecht Holdco Finance Ltd,5080019693,Kieppe Patrimonial SA,4297984202
731,Peru,Cocoa beans,2013,31.45606862,COOP AGRAR CAFETALERA ORO VERDE LTDA,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Full coverage,FALSE,2025,,,,,,
732,Peru,Cocoa beans,2014,30.56910407,COOP AGRAR CAFETALERA ORO VERDE LTDA,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Full coverage,FALSE,2025,,,,,,
733,Peru,Cocoa beans,2015,37.89546013,COOP AGRAR CAFETALERA ORO VERDE LTDA,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Full coverage,FALSE,2025,,,,,,
734,Peru,Cocoa beans,2016,142.1133901,COOP AGRAR CAFETALERA ORO VERDE LTDA,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Full coverage,FALSE,2025,,,,,,
735,Peru,Cocoa beans,2017,198.7592707,COOP AGRAR CAFETALERA ORO VERDE LTDA,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Full coverage,FALSE,2025,,,,,,
736,Peru,Cocoa beans,2018,70.32132866,COOP AGRAR CAFETALERA ORO VERDE LTDA,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Full coverage,FALSE,2025,,,,,,
737,Peru,Cocoa beans,2019,86.55700875,COOP AGRAR CAFETALERA ORO VERDE LTDA,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Full coverage,FALSE,2025,,,,,,
738,Peru,Cocoa beans,2020,22.33116883,COOP AGRAR CAFETALERA ORO VERDE LTDA,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Full coverage,FALSE,2025,,,,,,
739,Peru,Cocoa beans,2021,74.17725931,COOP AGRAR CAFETALERA ORO VERDE LTDA,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Full coverage,FALSE,2025,,,,,,
740,Peru,Cocoa beans,2022,9.88800866,COOP AGRAR CAFETALERA ORO VERDE LTDA,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2013-2022,Full coverage,FALSE,2025,,,,,,
741,Peru,"Coffee, green",2014,14.27905758,COOP AGRARIA CAF. FRONTERA DE SAN IGNACI,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,TRUE,2025,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152
742,Peru,"Coffee, green",2015,12.83832857,COOP AGRARIA CAF. FRONTERA DE SAN IGNACI,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,TRUE,2025,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152
743,Peru,"Coffee, green",2016,27.6680956,COOP AGRARIA CAF. FRONTERA DE SAN IGNACI,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,TRUE,2025,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152
744,Peru,"Coffee, green",2017,33.57804779,COOP AGRARIA CAF. FRONTERA DE SAN IGNACI,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,TRUE,2025,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152
745,Peru,"Coffee, green",2018,28.78590398,COOP AGRARIA CAF. FRONTERA DE SAN IGNACI,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,TRUE,2025,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152
746,Peru,"Coffee, green",2019,51.96724212,COOP AGRARIA CAF. FRONTERA DE SAN IGNACI,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,TRUE,2025,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152
747,Peru,"Coffee, green",2020,30.61137003,COOP AGRARIA CAF. FRONTERA DE SAN IGNACI,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,TRUE,2025,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152
748,Peru,"Coffee, green",2021,44.25883988,COOP AGRARIA CAF. FRONTERA DE SAN IGNACI,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,TRUE,2025,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152
749,Peru,"Coffee, green",2022,65.62110007,COOP AGRARIA CAF. FRONTERA DE SAN IGNACI,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,TRUE,2025,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152,Cooperativa Agraria Frontera San Ignacio Ltda,5083076152
750,Peru,Cocoa beans,2013,29.26225233,COOP AGRARIA CAFET VALLE RIO APURIMAC,"2013, 2014, 2015, 2016, 2017, 2019",2013-2022,Intermittent,FALSE,2025,,,,,,
751,Peru,Cocoa beans,2014,19.47976887,COOP AGRARIA CAFET VALLE RIO APURIMAC,"2013, 2014, 2015, 2016, 2017, 2019",2013-2022,Intermittent,FALSE,2025,,,,,,
752,Peru,Cocoa beans,2015,15.47423072,COOP AGRARIA CAFET VALLE RIO APURIMAC,"2013, 2014, 2015, 2016, 2017, 2019",2013-2022,Intermittent,FALSE,2025,,,,,,
753,Peru,Cocoa beans,2016,64.02746298,COOP AGRARIA CAFET VALLE RIO APURIMAC,"2013, 2014, 2015, 2016, 2017, 2019",2013-2022,Intermittent,FALSE,2025,,,,,,
754,Peru,Cocoa beans,2017,39.29318331,COOP AGRARIA CAFET VALLE RIO APURIMAC,"2013, 2014, 2015, 2016, 2017, 2019",2013-2022,Intermittent,FALSE,2025,,,,,,
755,Peru,Cocoa beans,2019,5.76803425,COOP AGRARIA CAFET VALLE RIO APURIMAC,"2013, 2014, 2015, 2016, 2017, 2019",2013-2022,Intermittent,FALSE,2025,,,,,,
756,Peru,"Coffee, green",2014,16.22985261,COOP AGRARIA CAFETALERA BAGUA GRANDE LTD,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,TRUE,2025,Cooperativa Agraria Cafetalera Bagua Grande Ltda,5037083623,Cooperativa Agraria Cafetalera Bagua Grande Ltda,5037083623,Cooperativa Agraria Cafetalera Bagua Grande Ltda,5037083623
757,Peru,"Coffee, green",2015,37.85349366,COOP AGRARIA CAFETALERA BAGUA GRANDE LTD,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,TRUE,2025,Cooperativa Agraria Cafetalera Bagua Grande Ltda,5037083623,Cooperativa Agraria Cafetalera Bagua Grande Ltda,5037083623,Cooperativa Agraria Cafetalera Bagua Grande Ltda,5037083623
758,Peru,"Coffee, green",2016,61.00318813,COOP AGRARIA CAFETALERA BAGUA GRANDE LTD,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,TRUE,2025,Cooperativa Agraria Cafetalera Bagua Grande Ltda,5037083623,Cooperativa Agraria Cafetalera Bagua Grande Ltda,5037083623,Cooperativa Agraria Cafetalera Bagua Grande Ltda,5037083623
759,Peru,"Coffee, green",2017,28.23698437,COOP AGRARIA CAFETALERA BAGUA GRANDE LTD,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,TRUE,2025,Cooperativa Agraria Cafetalera Bagua Grande Ltda,5037083623,Cooperativa Agraria Cafetalera Bagua Grande Ltda,5037083623,Cooperativa Agraria Cafetalera Bagua Grande Ltda,5037083623
760,Peru,"Coffee, green",2018,7.384039331,COOP AGRARIA CAFETALERA BAGUA GRANDE LTD,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,TRUE,2025,Cooperativa Agraria Cafetalera Bagua Grande Ltda,5037083623,Cooperativa Agraria Cafetalera Bagua Grande Ltda,5037083623,Cooperativa Agraria Cafetalera Bagua Grande Ltda,5037083623
761,Peru,"Coffee, green",2019,12.32574137,COOP AGRARIA CAFETALERA BAGUA GRANDE LTD,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,TRUE,2025,Cooperativa Agraria Cafetalera Bagua Grande Ltda,5037083623,Cooperativa Agraria Cafetalera Bagua Grande Ltda,5037083623,Cooperativa Agraria Cafetalera Bagua Grande Ltda,5037083623
762,Peru,"Coffee, green",2020,8.124125451,COOP AGRARIA CAFETALERA BAGUA GRANDE LTD,"2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",2014-2022,Full coverage,TRUE,2025,Cooperativa Agraria Cafetalera Bagua Grande Ltda,5037083623,Cooperativa Agraria Cafetalera Bagua Grande Ltda,5037083623,Cooperativa Agraria Cafetalera Bagua Grande Ltda,5037083623
